transaction_id,user_id,date,category,amount,payment_method,merchant,description
txn_2920668,user_17,2023-01-30,Savings Transfer,-26.79,Debit Card,Electric Company,Savings Transfer payment at Electric Company
txn_6283504,user_7,2023-11-29,Healthcare,-23.78,Credit Card,Amazon,Healthcare payment at Amazon
txn_2288108,user_6,2023-10-09,Groceries,-439.99,Debit Card,Electric Company,Groceries payment at Electric Company
txn_9643043,user_16,2023-06-27,Salary,2069.76,Debit Card,Local Grocery,Salary payment at Local Grocery
txn_1674832,user_17,2023-07-14,Interest,2180.09,Cash,Uber,Interest payment at Uber
txn_3520691,user_2,2024-08-29,Transport,-474.88,Cash,Walmart,Transport payment at Walmart
txn_1315400,user_15,2024-02-18,Utilities,-195.93,Debit Card,Walmart,Utilities payment at Walmart
txn_9083833,user_5,2024-01-02,Utilities,-37.26,Transfer,Uber,Utilities payment at Uber
txn_8839908,user_2,2024-02-17,Groceries,-472.28,Cash,Hospital,Groceries payment at Hospital
txn_4581409,user_3,2023-04-12,Education,-471.88,Credit Card,Hospital,Education payment at Hospital
txn_9780816,user_1,2024-06-15,Bonus,2353.78,Cash,Landlord,Bonus payment at Landlord
txn_3927856,user_7,2024-12-07,Savings Transfer,-368.67,Cash,Landlord,Savings Transfer payment at Landlord
txn_5356845,user_19,2024-04-04,Rent,-125.5,Transfer,Netflix,Rent payment at Netflix
txn_8314394,user_7,2024-04-18,Transport,-43.99,Cash,School,Transport payment at School
txn_1477269,user_6,2024-07-15,Utilities,-289.92,Cash,Amazon,Utilities payment at Amazon
txn_2515362,user_6,2023-12-07,Healthcare,-278.96,Transfer,Local Grocery,Healthcare payment at Local Grocery
txn_6383663,user_18,2023-09-09,Utilities,-413.81,Cash,Amazon,Utilities payment at Amazon
txn_2352305,user_9,2023-11-06,Healthcare,-188.86,Cash,Hospital,Healthcare payment at Hospital
txn_3566369,user_13,2024-03-31,Bonus,1588.64,Cash,Amazon,Bonus payment at Amazon
txn_5697692,user_6,2024-02-01,Groceries,-215.18,Cash,Starbucks,Groceries payment at Starbucks
txn_8839021,user_15,2024-12-09,Dining,-244.87,Transfer,Landlord,Dining payment at Landlord
txn_2081541,user_3,2023-10-25,Bonus,2689.18,Credit Card,Walmart,Bonus payment at Walmart
txn_1537681,user_5,2024-01-24,Education,-146.94,Debit Card,Electric Company,Education payment at Electric Company
txn_2325268,user_7,2024-05-20,Education,-228.91,Credit Card,Electric Company,Education payment at Electric Company
txn_3202633,user_13,2024-10-21,Bonus,1312.4,Cash,Local Grocery,Bonus payment at Local Grocery
txn_6814134,user_12,2024-02-12,Healthcare,-149.32,Credit Card,Amazon,Healthcare payment at Amazon
txn_4296275,user_5,2024-07-13,Rent,-84.8,Credit Card,Local Grocery,Rent payment at Local Grocery
txn_6215545,user_17,2023-03-20,Transport,-369.46,Debit Card,Netflix,Transport payment at Netflix
txn_3255337,user_11,2024-02-02,Rent,-362.14,Credit Card,Walmart,Rent payment at Walmart
txn_6692013,user_10,2024-02-18,Interest,2146.5,Transfer,Landlord,Interest payment at Landlord
txn_2191385,user_13,2024-06-11,Education,-63.57,Credit Card,Electric Company,Education payment at Electric Company
txn_5624669,user_17,2024-06-26,Interest,2936.23,Credit Card,Local Grocery,Interest payment at Local Grocery
txn_1986135,user_9,2023-02-18,Education,-236.17,Debit Card,Amazon,Education payment at Amazon
txn_4341674,user_8,2023-11-01,Interest,3948.29,Credit Card,Netflix,Interest payment at Netflix
txn_1254659,user_12,2024-11-11,Utilities,-92.76,Credit Card,Walmart,Utilities payment at Walmart
txn_7052745,user_18,2023-08-10,Utilities,-434.24,Transfer,Electric Company,Utilities payment at Electric Company
txn_5356841,user_18,2023-08-24,Utilities,-313.0,Transfer,Electric Company,Utilities payment at Electric Company
txn_1596991,user_4,2023-10-06,Bonus,3394.0,Debit Card,Amazon,Bonus payment at Amazon
txn_6910694,user_1,2024-01-05,Healthcare,-200.41,Transfer,School,Healthcare payment at School
txn_6375952,user_2,2023-08-15,Transport,-147.61,Cash,School,Transport payment at School
txn_2296864,user_17,2024-08-17,Utilities,-104.98,Credit Card,Local Grocery,Utilities payment at Local Grocery
txn_4865853,user_20,2024-09-27,Healthcare,-192.2,Cash,School,Healthcare payment at School
txn_9002890,user_9,2023-04-25,Dining,-226.32,Debit Card,Amazon,Dining payment at Amazon
txn_9708618,user_12,2023-04-30,Healthcare,-121.18,Credit Card,Hospital,Healthcare payment at Hospital
txn_3027113,user_4,2024-11-01,Transport,-388.49,Transfer,Starbucks,Transport payment at Starbucks
txn_2728912,user_7,2023-08-31,Education,-180.5,Debit Card,Uber,Education payment at Uber
txn_6275639,user_12,2024-07-21,Rent,-497.48,Transfer,Hospital,Rent payment at Hospital
txn_3704755,user_7,2024-03-01,Utilities,-23.46,Debit Card,Walmart,Utilities payment at Walmart
txn_9984122,user_19,2024-05-16,Education,-72.21,Transfer,Amazon,Education payment at Amazon
txn_6176398,user_20,2024-10-23,Healthcare,-225.52,Transfer,Uber,Healthcare payment at Uber
txn_1563912,user_1,2024-12-21,Bonus,4345.49,Debit Card,Landlord,Bonus payment at Landlord
txn_7277176,user_10,2023-04-11,Education,-408.03,Credit Card,Hospital,Education payment at Hospital
txn_1136767,user_18,2024-11-24,Salary,2716.1,Cash,Amazon,Salary payment at Amazon
txn_7829561,user_15,2023-08-21,Dining,-333.77,Transfer,Local Grocery,Dining payment at Local Grocery
txn_5812780,user_10,2024-07-02,Bonus,3532.98,Credit Card,Walmart,Bonus payment at Walmart
txn_8891213,user_11,2024-05-06,Healthcare,-188.02,Cash,Amazon,Healthcare payment at Amazon
txn_2976528,user_2,2023-02-16,Groceries,-60.28,Credit Card,School,Groceries payment at School
txn_4190252,user_10,2023-01-09,Education,-384.37,Transfer,Uber,Education payment at Uber
txn_5246022,user_19,2023-08-07,Healthcare,-91.99,Debit Card,Netflix,Healthcare payment at Netflix
txn_3999504,user_10,2023-10-23,Savings Transfer,-400.56,Debit Card,Uber,Savings Transfer payment at Uber
txn_5113837,user_17,2024-09-09,Interest,1211.52,Debit Card,School,Interest payment at School
txn_8086331,user_13,2023-02-04,Savings Transfer,-139.94,Transfer,Local Grocery,Savings Transfer payment at Local Grocery
txn_9262474,user_2,2024-01-02,Transport,-92.48,Debit Card,School,Transport payment at School
txn_7632423,user_11,2024-12-14,Transport,-282.04,Debit Card,Hospital,Transport payment at Hospital
txn_2793208,user_7,2023-05-15,Rent,-57.44,Transfer,Local Grocery,Rent payment at Local Grocery
txn_4290741,user_15,2024-02-25,Healthcare,-172.96,Credit Card,Starbucks,Healthcare payment at Starbucks
txn_8752539,user_4,2024-04-13,Rent,-397.01,Debit Card,Starbucks,Rent payment at Starbucks
txn_8468679,user_13,2023-01-25,Education,-376.32,Credit Card,School,Education payment at School
txn_6650017,user_18,2023-07-11,Entertainment,-30.66,Debit Card,School,Entertainment payment at School
txn_9701310,user_11,2023-12-31,Dining,-442.09,Credit Card,Amazon,Dining payment at Amazon
txn_3322517,user_11,2023-05-22,Transport,-69.22,Cash,Netflix,Transport payment at Netflix
txn_2178781,user_14,2024-05-02,Transport,-458.66,Cash,Walmart,Transport payment at Walmart
txn_1226362,user_16,2023-11-01,Healthcare,-346.91,Debit Card,Netflix,Healthcare payment at Netflix
txn_6673789,user_3,2024-06-17,Dining,-418.39,Credit Card,Netflix,Dining payment at Netflix
txn_1266259,user_16,2024-02-15,Entertainment,-99.57,Credit Card,School,Entertainment payment at School
txn_7723101,user_18,2023-10-01,Interest,1963.29,Cash,School,Interest payment at School
txn_4153911,user_16,2024-04-04,Bonus,1966.28,Cash,Electric Company,Bonus payment at Electric Company
txn_6758856,user_16,2024-02-25,Bonus,3393.57,Credit Card,Local Grocery,Bonus payment at Local Grocery
txn_2701846,user_13,2023-11-23,Healthcare,-138.79,Credit Card,Local Grocery,Healthcare payment at Local Grocery
txn_4682306,user_4,2023-03-06,Dining,-352.41,Credit Card,Walmart,Dining payment at Walmart
txn_6400211,user_8,2023-02-10,Transport,-226.25,Transfer,Hospital,Transport payment at Hospital
txn_1029619,user_6,2023-07-12,Utilities,-316.66,Credit Card,Electric Company,Utilities payment at Electric Company
txn_6353435,user_9,2024-01-08,Rent,-344.88,Transfer,School,Rent payment at School
txn_5788185,user_17,2023-09-16,Salary,3636.35,Cash,Netflix,Salary payment at Netflix
txn_8469596,user_10,2023-05-05,Utilities,-227.47,Cash,School,Utilities payment at School
txn_8260627,user_3,2024-02-14,Entertainment,-366.52,Debit Card,Electric Company,Entertainment payment at Electric Company
txn_7956214,user_3,2023-06-29,Savings Transfer,-384.19,Transfer,Starbucks,Savings Transfer payment at Starbucks
txn_9263446,user_11,2023-04-15,Dining,-295.4,Transfer,School,Dining payment at School
txn_6542346,user_7,2023-09-16,Groceries,-33.64,Debit Card,Netflix,Groceries payment at Netflix
txn_8167952,user_14,2023-12-06,Bonus,3639.88,Cash,School,Bonus payment at School
txn_9466303,user_12,2024-10-12,Education,-115.81,Credit Card,School,Education payment at School
txn_3529887,user_18,2024-03-02,Rent,-119.96,Cash,Electric Company,Rent payment at Electric Company
txn_7190427,user_16,2024-02-25,Entertainment,-322.36,Debit Card,Amazon,Entertainment payment at Amazon
txn_4046575,user_13,2024-09-02,Salary,2627.08,Credit Card,Netflix,Salary payment at Netflix
txn_4704219,user_3,2023-07-09,Savings Transfer,-467.64,Debit Card,School,Savings Transfer payment at School
txn_4048845,user_18,2023-01-10,Groceries,-263.53,Credit Card,Starbucks,Groceries payment at Starbucks
txn_1130630,user_12,2023-07-24,Utilities,-283.74,Credit Card,Uber,Utilities payment at Uber
txn_7871968,user_11,2024-08-25,Savings Transfer,-231.06,Transfer,Uber,Savings Transfer payment at Uber
txn_5644321,user_2,2024-09-11,Entertainment,-65.64,Cash,Uber,Entertainment payment at Uber
txn_6549459,user_9,2023-07-14,Education,-304.47,Transfer,Hospital,Education payment at Hospital
txn_1829624,user_15,2023-04-03,Transport,-212.7,Debit Card,Landlord,Transport payment at Landlord
txn_1215359,user_3,2023-04-30,Transport,-177.65,Transfer,Starbucks,Transport payment at Starbucks
txn_4270122,user_17,2023-02-08,Healthcare,-441.72,Cash,Amazon,Healthcare payment at Amazon
txn_5531548,user_5,2024-11-22,Education,-298.32,Cash,Local Grocery,Education payment at Local Grocery
txn_3794060,user_1,2024-08-21,Utilities,-145.2,Credit Card,Starbucks,Utilities payment at Starbucks
txn_9484582,user_7,2024-03-20,Salary,4530.72,Cash,Local Grocery,Salary payment at Local Grocery
txn_6550028,user_10,2024-07-01,Dining,-151.43,Cash,Amazon,Dining payment at Amazon
txn_5946109,user_9,2023-05-17,Rent,-134.26,Transfer,Walmart,Rent payment at Walmart
txn_1120676,user_14,2024-01-09,Salary,3256.11,Cash,Uber,Salary payment at Uber
txn_3370215,user_17,2023-04-24,Dining,-53.44,Cash,Uber,Dining payment at Uber
txn_9618400,user_18,2023-01-22,Rent,-29.6,Debit Card,Netflix,Rent payment at Netflix
txn_3453250,user_7,2023-10-10,Entertainment,-439.98,Credit Card,Walmart,Entertainment payment at Walmart
txn_5927656,user_8,2023-04-19,Entertainment,-236.59,Transfer,Uber,Entertainment payment at Uber
txn_7949373,user_10,2024-06-06,Bonus,4323.83,Transfer,Uber,Bonus payment at Uber
txn_5736396,user_2,2024-03-18,Savings Transfer,-335.2,Debit Card,Walmart,Savings Transfer payment at Walmart
txn_7546103,user_15,2024-06-16,Groceries,-282.99,Debit Card,Electric Company,Groceries payment at Electric Company
txn_7988788,user_11,2024-10-11,Rent,-289.88,Cash,Electric Company,Rent payment at Electric Company
txn_3632730,user_9,2023-06-03,Transport,-66.38,Credit Card,Hospital,Transport payment at Hospital
txn_6850229,user_8,2023-05-24,Transport,-388.18,Transfer,Local Grocery,Transport payment at Local Grocery
txn_5870406,user_7,2024-12-27,Rent,-362.04,Debit Card,Hospital,Rent payment at Hospital
txn_6781668,user_10,2023-10-02,Education,-254.99,Cash,Starbucks,Education payment at Starbucks
txn_8529222,user_14,2023-08-26,Entertainment,-27.79,Debit Card,Hospital,Entertainment payment at Hospital
txn_9812627,user_4,2024-01-26,Dining,-213.85,Credit Card,School,Dining payment at School
txn_7316249,user_14,2023-10-29,Transport,-472.93,Credit Card,Uber,Transport payment at Uber
txn_9212550,user_18,2023-10-18,Healthcare,-351.79,Credit Card,Uber,Healthcare payment at Uber
txn_7619112,user_18,2024-12-25,Education,-47.18,Transfer,Uber,Education payment at Uber
txn_3241652,user_8,2024-06-17,Education,-218.13,Transfer,Hospital,Education payment at Hospital
txn_8804743,user_4,2023-04-27,Transport,-238.32,Debit Card,Walmart,Transport payment at Walmart
txn_3139015,user_10,2024-11-21,Dining,-13.72,Debit Card,Amazon,Dining payment at Amazon
txn_4930124,user_4,2024-11-02,Dining,-266.16,Cash,Netflix,Dining payment at Netflix
txn_7175328,user_19,2023-11-28,Entertainment,-281.56,Cash,Landlord,Entertainment payment at Landlord
txn_7990883,user_14,2023-03-08,Healthcare,-220.11,Debit Card,Electric Company,Healthcare payment at Electric Company
txn_9172232,user_6,2023-07-01,Utilities,-494.58,Debit Card,Landlord,Utilities payment at Landlord
txn_7395787,user_4,2024-04-13,Utilities,-219.12,Debit Card,Amazon,Utilities payment at Amazon
txn_8181620,user_3,2023-08-30,Savings Transfer,-166.61,Cash,School,Savings Transfer payment at School
txn_7227907,user_2,2024-09-17,Entertainment,-126.18,Cash,Local Grocery,Entertainment payment at Local Grocery
txn_3485246,user_17,2023-04-29,Entertainment,-486.86,Cash,Electric Company,Entertainment payment at Electric Company
txn_4615466,user_13,2024-04-23,Bonus,3488.03,Transfer,Electric Company,Bonus payment at Electric Company
txn_2642535,user_5,2023-12-28,Transport,-92.93,Debit Card,Starbucks,Transport payment at Starbucks
txn_9734122,user_8,2023-10-15,Education,-304.2,Transfer,Netflix,Education payment at Netflix
txn_5118896,user_3,2024-10-09,Education,-19.61,Credit Card,Starbucks,Education payment at Starbucks
txn_6387304,user_3,2024-12-07,Savings Transfer,-257.41,Credit Card,Landlord,Savings Transfer payment at Landlord
txn_8541868,user_1,2023-10-15,Interest,1219.16,Debit Card,Walmart,Interest payment at Walmart
txn_4805626,user_2,2023-09-20,Education,-261.68,Transfer,Landlord,Education payment at Landlord
txn_2399751,user_2,2023-03-05,Utilities,-48.52,Transfer,Landlord,Utilities payment at Landlord
txn_3708304,user_13,2023-04-19,Interest,2343.9,Credit Card,Netflix,Interest payment at Netflix
txn_3748011,user_19,2024-06-03,Groceries,-469.27,Credit Card,Netflix,Groceries payment at Netflix
txn_3289165,user_10,2024-10-07,Education,-147.58,Transfer,Local Grocery,Education payment at Local Grocery
txn_1239535,user_10,2023-09-27,Entertainment,-293.43,Credit Card,Landlord,Entertainment payment at Landlord
txn_5423502,user_16,2024-08-12,Utilities,-89.76,Debit Card,Netflix,Utilities payment at Netflix
txn_9137342,user_2,2023-11-21,Utilities,-324.08,Cash,Starbucks,Utilities payment at Starbucks
txn_9491773,user_9,2023-06-25,Salary,1995.47,Credit Card,Walmart,Salary payment at Walmart
txn_1419103,user_11,2023-11-21,Dining,-125.59,Cash,School,Dining payment at School
txn_7654132,user_11,2024-02-29,Interest,4502.54,Transfer,Netflix,Interest payment at Netflix
txn_6401999,user_11,2024-05-01,Education,-360.06,Transfer,School,Education payment at School
txn_8653738,user_4,2023-09-23,Groceries,-408.29,Transfer,Landlord,Groceries payment at Landlord
txn_9890506,user_2,2023-12-19,Dining,-301.63,Cash,Walmart,Dining payment at Walmart
txn_2982714,user_1,2023-09-14,Entertainment,-275.64,Cash,Starbucks,Entertainment payment at Starbucks
txn_3136942,user_9,2024-02-02,Utilities,-364.89,Transfer,Electric Company,Utilities payment at Electric Company
txn_7779195,user_12,2024-09-30,Dining,-285.4,Credit Card,Amazon,Dining payment at Amazon
txn_8905928,user_14,2024-12-17,Entertainment,-262.8,Transfer,School,Entertainment payment at School
txn_7834494,user_2,2024-03-09,Utilities,-238.57,Cash,Amazon,Utilities payment at Amazon
txn_8062216,user_15,2024-11-24,Interest,4746.58,Transfer,Uber,Interest payment at Uber
txn_1211649,user_4,2023-07-21,Savings Transfer,-43.87,Debit Card,Electric Company,Savings Transfer payment at Electric Company
txn_2075977,user_7,2024-06-02,Savings Transfer,-323.76,Transfer,Local Grocery,Savings Transfer payment at Local Grocery
txn_1829406,user_12,2023-03-13,Groceries,-217.09,Credit Card,Landlord,Groceries payment at Landlord
txn_6793608,user_1,2024-05-27,Rent,-327.51,Cash,Uber,Rent payment at Uber
txn_2730144,user_1,2023-11-15,Interest,3630.03,Credit Card,Amazon,Interest payment at Amazon
txn_6996376,user_19,2023-05-11,Bonus,4945.06,Credit Card,Landlord,Bonus payment at Landlord
txn_1773938,user_13,2024-01-12,Transport,-51.09,Transfer,Walmart,Transport payment at Walmart
txn_2914285,user_19,2024-08-16,Utilities,-469.7,Credit Card,Amazon,Utilities payment at Amazon
txn_4789204,user_4,2023-01-31,Salary,3166.6,Credit Card,Netflix,Salary payment at Netflix
txn_7780313,user_19,2023-08-29,Bonus,2183.29,Debit Card,Amazon,Bonus payment at Amazon
txn_2899462,user_5,2023-01-10,Dining,-471.46,Transfer,Hospital,Dining payment at Hospital
txn_9615247,user_15,2023-04-12,Bonus,3758.83,Debit Card,Amazon,Bonus payment at Amazon
txn_3803082,user_8,2024-02-04,Utilities,-359.05,Debit Card,Uber,Utilities payment at Uber
txn_8748614,user_3,2023-06-29,Salary,2217.42,Cash,Starbucks,Salary payment at Starbucks
txn_9500708,user_4,2024-08-28,Bonus,3384.69,Transfer,Local Grocery,Bonus payment at Local Grocery
txn_5315958,user_4,2023-09-06,Rent,-466.13,Credit Card,School,Rent payment at School
txn_5756192,user_4,2023-12-27,Rent,-134.0,Cash,Amazon,Rent payment at Amazon
txn_4051708,user_16,2024-07-13,Education,-250.34,Credit Card,Netflix,Education payment at Netflix
txn_1977887,user_10,2023-09-30,Healthcare,-170.36,Debit Card,Local Grocery,Healthcare payment at Local Grocery
txn_3170345,user_6,2023-10-31,Salary,2625.51,Debit Card,Netflix,Salary payment at Netflix
txn_3155042,user_5,2023-02-28,Groceries,-154.23,Credit Card,Landlord,Groceries payment at Landlord
txn_9324801,user_11,2024-03-03,Salary,3651.45,Debit Card,Electric Company,Salary payment at Electric Company
